2008-09-28,65110.11
2008-09-29,64930.0
2008-09-30,66127.11
2008-10-01,66449.29
2008-10-02,73252.04
2008-10-03,75489.26
2008-10-04,73254.89
2008-10-05,73579.56
2008-10-06,73583.98
2008-10-07,73417.67
2008-10-08,78425.66
2008-10-09,78400.47
2008-10-10,79472.26
2008-10-11,81875.47
2008-10-12,83088.34
2008-10-13,82838.99
2008-10-14,78297.85
2008-10-15,75010.18
2008-10-16,73062.55
2008-10-17,73719.72
2008-10-18,74594.2
2008-10-19,77282.69
2008-10-20,77170.05
2008-10-21,74750.48
2008-10-22,72353.75
2008-10-23,70783.83
2008-10-24,73886.62
2008-10-25,74199.76
2008-10-26,72044.55
2008-10-27,71463.48
2008-10-28,71153.28
2008-10-29,68070.6
2008-10-30,67626.35
2008-10-31,72944.04
2008-11-01,74889.46
2008-11-02,77156.75
2008-11-03,79921.7
2008-11-04,79852.81
2008-11-05,79448.59
2008-11-06,75565.73
2008-11-07,75348.65
2008-11-08,79575.39
2008-11-09,77594.0
2008-11-10,77176.42
2008-11-11,72594.46
2008-11-12,74723.24
2008-11-13,74898.47
2008-11-14,76947.79
2008-11-15,75737.34
2008-11-16,74566.05
2008-11-17,73975.84
2008-11-18,71783.04
2008-11-19,70718.1
2008-11-20,68360.15
2008-11-21,71888.24
2008-11-22,72167.21
2008-11-23,70508.77
2008-11-24,69927.23
2008-11-25,73132.21
2008-11-26,73346.9
2008-11-27,73629.07
2008-11-28,73314.56
2008-11-29,72037.03
2008-11-30,72512.3
2008-12-01,71821.04
2008-12-02,73743.21
2008-12-03,73321.89
2008-12-04,74276.37
2008-12-05,72890.08
2008-12-06,79757.37
2008-12-07,79330.11
2008-12-08,79733.27
2008-12-09,78699.89
2008-12-10,77993.58
2008-12-11,80618.16
2008-12-12,79207.93
2008-12-13,81137.08
2008-12-14,78879.05
2008-12-15,79144.75
2008-12-16,75609.55
2008-12-17,72851.51
2008-12-18,70963.67
2008-12-19,73559.95
2008-12-20,71885.79
2008-12-21,71979.46
2008-12-22,71384.2
2008-12-23,72140.44
2008-12-24,71679.38
2008-12-25,71026.61
2008-12-26,72904.59
2008-12-27,76546.21
2008-12-28,78814.71
2008-12-29,79498.34
2008-12-30,74731.17
2008-12-31,77255.4
2009-01-01,71539.89
2009-01-02,75969.11
2009-01-03,74971.1
2009-01-04,75380.48
2009-01-05,73748.13
2009-01-06,75417.04
2009-01-07,74334.94
2009-01-08,72884.63
2009-01-09,73382.2
2009-01-10,75390.63
2009-01-11,77846.18
2009-01-12,78779.37
2009-01-13,74805.17
2009-01-14,71378.05
2009-01-15,72550.39
2009-01-16,71593.05
2009-01-17,77124.48
2009-01-18,80099.22
2009-01-19,81519.05
2009-01-20,84785.94
2009-01-21,78205.03
2009-01-22,78316.56
2009-01-23,85964.25
2009-01-24,86714.23
2009-01-25,81215.47
2009-01-26,80530.68
2009-01-27,81675.67
2009-01-28,77814.6
2009-01-29,80494.61
2009-01-30,82234.99
2009-01-31,85283.19
2009-02-01,85625.61
2009-02-02,85257.48
2009-02-03,70087.16
2009-02-04,68381.32
2009-02-05,70469.58
2009-02-06,73865.09
2009-02-07,73096.58
2009-02-08,74471.71
2009-02-09,72069.44
2009-02-10,71118.79
2009-02-11,72972.65
2009-02-12,73590.7
2009-02-13,73875.83
2009-02-14,74420.29
2009-02-15,75864.74
2009-02-16,78005.77
2009-02-17,76388.34
2009-02-18,76298.8
2009-02-19,76784.75
2009-02-20,79495.82
2009-02-21,85440.12
2009-02-22,85550.19
2009-02-23,85298.59
2009-02-24,84697.09
2009-02-25,82343.63
2009-02-26,83725.85
2009-02-27,87845.87
2009-02-28,89706.5
2009-03-01,94090.79
2009-03-02,94886.2
2009-03-03,92336.75
2009-03-04,90901.85
2009-03-05,93346.96
2009-03-06,92050.72
2009-03-07,95136.79
2009-03-08,97570.51
2009-03-09,98642.19
2009-03-10,88145.21
2009-03-11,84979.32
